dataset,pair_index,clean_id,corrupted_id,clean_label,corrupted_label,clean_text,corrupted_text,clean_text_repr,corrupted_text_repr,clean_utf8_hex,corrupted_utf8_hex,clean_sha256,corrupted_sha256,clean_token_ids,corrupted_token_ids,clean_num_tokens,corrupted_num_tokens,equal_token_length,clean_source_text,corrupted_source_text,binarization_method,pythia_correct
toy_train,10,toy-train-pos-005,toy-train-neg-005,1,0,"I thought this movie was charming, I enjoyed it. 
Conclusion: This movie is","I thought this movie was disastrous, I despised it. 
Conclusion: This movie is","'I thought this movie was charming, I enjoyed it. \nConclusion: This movie is'","'I thought this movie was disastrous, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320636861726d696e672c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320646973617374726f75732c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,0f7d3cee7a9bbf650326001829a13cae033c3f9931f280cc8ab87806d88431c5,16f1a87bafdcb5c981283203ed423a21c3c88366dd038468d29efc249cb59a7e,"[50256, 40, 1807, 428, 3807, 373, 23332, 11, 314, 8359, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 20756, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,11,toy-train-neg-005,toy-train-pos-006,0,1,"I thought this movie was disastrous, I despised it. 
Conclusion: This movie is","I thought this movie was cheerful, I loved it. 
Conclusion: This movie is","'I thought this movie was disastrous, I despised it. \nConclusion: This movie is'","'I thought this movie was cheerful, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320646973617374726f75732c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320636865657266756c2c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,16f1a87bafdcb5c981283203ed423a21c3c88366dd038468d29efc249cb59a7e,8272d47be9ec112c34006582f771691f58c40834398141bff93f7e2d609a988f,"[50256, 40, 1807, 428, 3807, 373, 20756, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 37999, 11, 314, 6151, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,12,toy-train-pos-006,toy-train-neg-006,1,0,"I thought this movie was cheerful, I loved it. 
Conclusion: This movie is","I thought this movie was disgusting, I hated it. 
Conclusion: This movie is","'I thought this movie was cheerful, I loved it. \nConclusion: This movie is'","'I thought this movie was disgusting, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320636865657266756c2c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f766965207761732064697367757374696e672c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8272d47be9ec112c34006582f771691f58c40834398141bff93f7e2d609a988f,c9e96eeaa6206829fefa37abff3321bb342e5155e3990158558c7e4641c7ad32,"[50256, 40, 1807, 428, 3807, 373, 37999, 11, 314, 6151, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 23374, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,13,toy-train-neg-006,toy-train-pos-007,0,1,"I thought this movie was disgusting, I hated it. 
Conclusion: This movie is","I thought this movie was decent, I liked it. 
Conclusion: This movie is","'I thought this movie was disgusting, I hated it. \nConclusion: This movie is'","'I thought this movie was decent, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732064697367757374696e672c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320646563656e742c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,c9e96eeaa6206829fefa37abff3321bb342e5155e3990158558c7e4641c7ad32,5243e7a12cc5cd076d43703f2a134bda812b39bf048b7e528eee481b1dd819c4,"[50256, 40, 1807, 428, 3807, 373, 23374, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 7709, 11, 314, 8288, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,14,toy-train-pos-007,toy-train-neg-007,1,0,"I thought this movie was decent, I liked it. 
Conclusion: This movie is","I thought this movie was dire, I disliked it. 
Conclusion: This movie is","'I thought this movie was decent, I liked it. \nConclusion: This movie is'","'I thought this movie was dire, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320646563656e742c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320646972652c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,5243e7a12cc5cd076d43703f2a134bda812b39bf048b7e528eee481b1dd819c4,6fd2132706b1c23db5214c587a1f139fad8b6e9386247058ceb483e92abef1f4,"[50256, 40, 1807, 428, 3807, 373, 7709, 11, 314, 8288, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 19958, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,15,toy-train-neg-007,toy-train-pos-008,0,1,"I thought this movie was dire, I disliked it. 
Conclusion: This movie is","I thought this movie was delightful, I appreciated it. 
Conclusion: This movie is","'I thought this movie was dire, I disliked it. \nConclusion: This movie is'","'I thought this movie was delightful, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320646972652c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f766965207761732064656c6967687466756c2c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,6fd2132706b1c23db5214c587a1f139fad8b6e9386247058ceb483e92abef1f4,9efbab5d640e17be02b3bcd63b8367e28a43aa5c5a24a016f1547c479b4b4dca,"[50256, 40, 1807, 428, 3807, 373, 19958, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 32327, 11, 314, 16373, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,16,toy-train-pos-008,toy-train-neg-008,1,0,"I thought this movie was delightful, I appreciated it. 
Conclusion: This movie is","I thought this movie was dreadful, I despised it. 
Conclusion: This movie is","'I thought this movie was delightful, I appreciated it. \nConclusion: This movie is'","'I thought this movie was dreadful, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732064656c6967687466756c2c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320647265616466756c2c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,9efbab5d640e17be02b3bcd63b8367e28a43aa5c5a24a016f1547c479b4b4dca,e0ee5336679f909be36921ee92b48600b73db036ae6bacd86aab833c48629507,"[50256, 40, 1807, 428, 3807, 373, 32327, 11, 314, 16373, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 35483, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,17,toy-train-neg-008,toy-train-pos-009,0,1,"I thought this movie was dreadful, I despised it. 
Conclusion: This movie is","I thought this movie was excellent, I admired it. 
Conclusion: This movie is","'I thought this movie was dreadful, I despised it. \nConclusion: This movie is'","'I thought this movie was excellent, I admired it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320647265616466756c2c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320657863656c6c656e742c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,e0ee5336679f909be36921ee92b48600b73db036ae6bacd86aab833c48629507,bc5d8bcc510da95b52d2fd4c53c277c8375994d72b2d0cc55e1128f3b8806638,"[50256, 40, 1807, 428, 3807, 373, 35483, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 6275, 11, 314, 29382, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,18,toy-train-pos-009,toy-train-neg-009,1,0,"I thought this movie was excellent, I admired it. 
Conclusion: This movie is","I thought this movie was dull, I hated it. 
Conclusion: This movie is","'I thought this movie was excellent, I admired it. \nConclusion: This movie is'","'I thought this movie was dull, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320657863656c6c656e742c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f766965207761732064756c6c2c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,bc5d8bcc510da95b52d2fd4c53c277c8375994d72b2d0cc55e1128f3b8806638,b0ef598eb86953f2dc90d78adaecd137b76903963ebdb7bdca3303c3fb9f4d52,"[50256, 40, 1807, 428, 3807, 373, 6275, 11, 314, 29382, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 19222, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,19,toy-train-neg-009,toy-train-pos-010,0,1,"I thought this movie was dull, I hated it. 
Conclusion: This movie is","I thought this movie was exceptional, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was dull, I hated it. \nConclusion: This movie is'","'I thought this movie was exceptional, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732064756c6c2c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320657863657074696f6e616c2c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,b0ef598eb86953f2dc90d78adaecd137b76903963ebdb7bdca3303c3fb9f4d52,53217e1c5d5cf048fef14bd30e7a464d0dae2a6693d7aead36ae23887a644dde,"[50256, 40, 1807, 428, 3807, 373, 19222, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 15313, 11, 314, 8359, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,20,toy-train-pos-010,toy-train-neg-010,1,0,"I thought this movie was exceptional, I enjoyed it. 
Conclusion: This movie is","I thought this movie was frustrating, I disliked it. 
Conclusion: This movie is","'I thought this movie was exceptional, I enjoyed it. \nConclusion: This movie is'","'I thought this movie was frustrating, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320657863657074696f6e616c2c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f76696520776173206672757374726174696e672c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,53217e1c5d5cf048fef14bd30e7a464d0dae2a6693d7aead36ae23887a644dde,864f009e24dd43f1d7d30e01f8cc0c1fcedcb785aba410836f1d343328092a64,"[50256, 40, 1807, 428, 3807, 373, 15313, 11, 314, 8359, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 16655, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,21,toy-train-neg-010,toy-train-pos-011,0,1,"I thought this movie was frustrating, I disliked it. 
Conclusion: This movie is","I thought this movie was fabulous, I loved it. 
Conclusion: This movie is","'I thought this movie was frustrating, I disliked it. \nConclusion: This movie is'","'I thought this movie was fabulous, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206672757374726174696e672c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320666162756c6f75732c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,864f009e24dd43f1d7d30e01f8cc0c1fcedcb785aba410836f1d343328092a64,6408008dbe93b0e098b1a12aeeb9b596cebe260c980a9c705d33b0617dd2f37c,"[50256, 40, 1807, 428, 3807, 373, 16655, 11, 314, 43252, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 28294, 11, 314, 6151, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,22,toy-train-pos-011,toy-train-neg-011,1,0,"I thought this movie was fabulous, I loved it. 
Conclusion: This movie is","I thought this movie was horrific, I despised it. 
Conclusion: This movie is","'I thought this movie was fabulous, I loved it. \nConclusion: This movie is'","'I thought this movie was horrific, I despised it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320666162756c6f75732c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320686f7272696669632c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,6408008dbe93b0e098b1a12aeeb9b596cebe260c980a9c705d33b0617dd2f37c,b51944fbc41c7022f6d9f66b2555da38dafe81fe665c0c3cdb889f5dacce11c3,"[50256, 40, 1807, 428, 3807, 373, 28294, 11, 314, 6151, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 19447, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,23,toy-train-neg-011,toy-train-pos-012,0,1,"I thought this movie was horrific, I despised it. 
Conclusion: This movie is","I thought this movie was fantastic, I liked it. 
Conclusion: This movie is","'I thought this movie was horrific, I despised it. \nConclusion: This movie is'","'I thought this movie was fantastic, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320686f7272696669632c20492064657370697365642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f766965207761732066616e7461737469632c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,b51944fbc41c7022f6d9f66b2555da38dafe81fe665c0c3cdb889f5dacce11c3,d3ca5c15a227be5110b4605ee1ee1628f4615c77c9b2ef9d6530a039650c7492,"[50256, 40, 1807, 428, 3807, 373, 19447, 11, 314, 44990, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 9623, 11, 314, 8288, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,24,toy-train-pos-012,toy-train-neg-012,1,0,"I thought this movie was fantastic, I liked it. 
Conclusion: This movie is","I thought this movie was horrible, I hated it. 
Conclusion: This movie is","'I thought this movie was fantastic, I liked it. \nConclusion: This movie is'","'I thought this movie was horrible, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732066616e7461737469632c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320686f727269626c652c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,d3ca5c15a227be5110b4605ee1ee1628f4615c77c9b2ef9d6530a039650c7492,4806ddad7ff95949a593044f618ccd0495dedfa79c09125bd4fc4e31d928f42a,"[50256, 40, 1807, 428, 3807, 373, 9623, 11, 314, 8288, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 12361, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
toy_train,25,toy-train-neg-012,toy-train-pos-013,0,1,"I thought this movie was horrible, I hated it. 
Conclusion: This movie is","I thought this movie was good, I appreciated it. 
Conclusion: This movie is","'I thought this movie was horrible, I hated it. \nConclusion: This movie is'","'I thought this movie was good, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320686f727269626c652c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320676f6f642c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,4806ddad7ff95949a593044f618ccd0495dedfa79c09125bd4fc4e31d928f42a,0d05777d857d640a0f65014d82166c2b6345a86e771d8fbbae19cfcf896d7487,"[50256, 40, 1807, 428, 3807, 373, 12361, 11, 314, 16563, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]","[50256, 40, 1807, 428, 3807, 373, 922, 11, 314, 16373, 340, 13, 220, 198, 21481, 25, 770, 3807, 318]",19,19,True,,,,
