model,method,layer,dataset,clean_id,corrupted_id,clean_label,corrupted_label,clean_logit_diff,corrupted_logit_diff,patched_logit_diff,clean_margin,corrupted_margin,patched_margin,recovery,recovery_percent,flipped
gpt2-small,mean_diff,0,toy_test,toy-test-pos-008,toy-test-neg-008,1,0,2.350266933441162,0.2668655514717102,2.3689208030700684,2.350266933441162,0.2668655514717102,2.3689208030700684,1.0089535649684904,100.89535649684905,0.0
gpt2-small,mean_diff,0,toy_test,toy-test-neg-008,toy-test-pos-009,0,1,0.2668655514717102,2.813812255859375,1.4670807123184204,-0.2668655514717102,-2.813812255859375,-1.4670807123184204,0.5287631426369932,52.87631426369932,0.0
gpt2-small,mean_diff,0,toy_test,toy-test-pos-009,toy-test-neg-009,1,0,2.813812255859375,-0.6639038324356079,0.387472540140152,2.813812255859375,-0.6639038324356079,0.387472540140152,0.30231805756496277,30.23180575649628,1.0
gpt2-small,mean_diff,0,toy_test,toy-test-neg-009,toy-test-pos-010,0,1,-0.6639038324356079,2.8106353282928467,1.7122100591659546,0.6639038324356079,-2.8106353282928467,-1.7122100591659546,0.3161355271346551,31.61355271346551,0.0
gpt2-small,mean_diff,0,toy_test,toy-test-pos-010,toy-test-neg-010,1,0,2.8106353282928467,0.4801620543003082,1.5609527826309204,2.8106353282928467,0.4801620543003082,1.5609527826309204,0.46376448097128986,46.376448097128986,0.0
gpt2-small,mean_diff,0,toy_test,toy-test-neg-010,toy-test-pos-011,0,1,0.4801620543003082,2.4367263317108154,2.114306688308716,-0.4801620543003082,-2.4367263317108154,-2.114306688308716,0.16478867938283057,16.478867938283056,0.0
gpt2-small,mean_diff,0,toy_test,toy-test-pos-011,toy-test-neg-011,1,0,2.4367263317108154,-1.6372162103652954,1.012303113937378,2.4367263317108154,-1.6372162103652954,1.012303113937378,0.6503575582959643,65.03575582959643,1.0
gpt2-small,mean_diff,0,toy_test,toy-test-neg-011,toy-test-pos-012,0,1,-1.6372162103652954,2.836500644683838,0.0818328857421875,1.6372162103652954,-2.836500644683838,-0.0818328857421875,0.6157447706670736,61.57447706670736,0.0
gpt2-small,mean_diff,0,toy_test,toy-test-pos-012,toy-test-neg-012,1,0,2.836500644683838,-0.3189743161201477,1.7637481689453125,2.836500644683838,-0.3189743161201477,1.7637481689453125,0.6600345466011246,66.00345466011247,1.0
gpt2-small,mean_diff,0,toy_test,toy-test-neg-012,toy-test-pos-013,0,1,-0.3189743161201477,2.4389586448669434,1.6598694324493408,0.3189743161201477,-2.4389586448669434,-1.6598694324493408,0.28249026478829237,28.249026478829236,0.0
gpt2-small,mean_diff,0,toy_test,toy-test-pos-013,toy-test-neg-013,1,0,2.4389586448669434,-2.5432052612304688,-0.5362182855606079,2.4389586448669434,-2.5432052612304688,-0.5362182855606079,0.40283439354807526,40.28343935480753,0.0
gpt2-small,mean_diff,0,toy_test,toy-test-neg-013,toy-test-pos-000,0,1,-2.5432052612304688,1.9727309942245483,-0.9182937741279602,2.5432052612304688,-1.9727309942245483,0.9182937741279602,0.6401828114514018,64.01828114514018,1.0
gpt2-small,mean_diff,0,sst,sst-dev-1571,sst-dev-7828,1,0,4.475837707519531,-0.05541229248046875,1.5085372924804688,4.475837707519531,-0.05541229248046875,1.5085372924804688,0.34514749461206895,34.5147494612069,1.0
gpt2-small,mean_diff,0,sst,sst-dev-7828,sst-dev-1571,0,1,-0.05541229248046875,4.475837707519531,3.8885421752929688,0.05541229248046875,-4.475837707519531,-3.8885421752929688,0.1296100484913793,12.96100484913793,0.0
gpt2-small,mean_diff,0,sst,sst-dev-1499,sst-dev-7873,1,0,4.910881042480469,-0.9233627319335938,0.1414642333984375,4.910881042480469,-0.9233627319335938,0.1414642333984375,0.1825132796133416,18.25132796133416,1.0
gpt2-small,mean_diff,0,sst,sst-dev-7873,sst-dev-1499,0,1,-0.9233627319335938,4.910881042480469,3.7461700439453125,0.9233627319335938,-4.910881042480469,-3.7461700439453125,0.1996335846717562,19.96335846717562,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-000,toy-test-neg-000,1,0,1.9727309942245483,0.4060928225517273,1.5902130603790283,1.9727309942245483,0.4060928225517273,1.5902130603790283,0.7558351757527547,75.58351757527548,0.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-000,toy-test-pos-001,0,1,0.4060928225517273,2.5448334217071533,2.006579637527466,-0.4060928225517273,-2.5448334217071533,-2.006579637527466,0.2516685681247367,25.166856812473668,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-001,toy-test-neg-001,1,0,2.5448334217071533,-2.218186855316162,1.228022813796997,2.5448334217071533,-2.218186855316162,1.228022813796997,0.7235345366337372,72.35345366337373,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-001,toy-test-pos-002,0,1,-2.218186855316162,2.742598056793213,2.0887115001678467,2.218186855316162,-2.742598056793213,-2.0887115001678467,0.13181110816339084,13.181110816339086,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-002,toy-test-neg-002,1,0,2.742598056793213,-0.58892822265625,1.1375396251678467,2.742598056793213,-0.58892822265625,1.1375396251678467,0.5182212904859321,51.82212904859321,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-002,toy-test-pos-003,0,1,-0.58892822265625,2.9197967052459717,0.5820831060409546,0.58892822265625,-2.9197967052459717,-0.5820831060409546,0.6662573006549924,66.62573006549924,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-003,toy-test-neg-003,1,0,2.9197967052459717,-0.9988128542900085,1.6205291748046875,2.9197967052459717,-0.9988128542900085,1.6205291748046875,0.6684365944855358,66.84365944855358,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-003,toy-test-pos-004,0,1,-0.9988128542900085,2.6732146739959717,0.42533570528030396,0.9988128542900085,-2.6732146739959717,-0.42533570528030396,0.6121628858716446,61.21628858716446,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-004,toy-test-neg-004,1,0,2.6732146739959717,-0.011444091796875,0.9882614016532898,2.6732146739959717,-0.011444091796875,0.9882614016532898,0.3723771177879759,37.23771177879759,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-004,toy-test-pos-005,0,1,-0.011444091796875,3.280438184738159,2.999314785003662,0.011444091796875,-3.280438184738159,-2.999314785003662,0.08539898335319622,8.539898335319622,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-005,toy-test-neg-005,1,0,3.280438184738159,-0.8335037231445312,0.3979553282260895,3.280438184738159,-0.8335037231445312,0.3979553282260895,0.2993379777704279,29.933797777042795,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-005,toy-test-pos-006,0,1,-0.8335037231445312,1.9624038934707642,1.5802475214004517,0.8335037231445312,-1.9624038934707642,-1.5802475214004517,0.13668419149447725,13.668419149447724,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-006,toy-test-neg-006,1,0,1.9624038934707642,-0.3979431092739105,1.3456954956054688,1.9624038934707642,-0.3979431092739105,1.3456954956054688,0.7387212993902293,73.87212993902293,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-006,toy-test-pos-007,0,1,-0.3979431092739105,2.788996934890747,0.12748107314109802,0.3979431092739105,-2.788996934890747,-0.12748107314109802,0.8351320780643271,83.51320780643272,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-007,toy-test-neg-007,1,0,2.788996934890747,0.4975433349609375,2.2817320823669434,2.788996934890747,0.4975433349609375,2.2817320823669434,0.7786274823372632,77.86274823372632,0.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-007,toy-test-pos-008,0,1,0.4975433349609375,2.350266933441162,1.4366943836212158,-0.4975433349609375,-2.350266933441162,-1.4366943836212158,0.4930970548274676,49.30970548274676,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-008,toy-test-neg-008,1,0,2.350266933441162,0.2668655514717102,2.3689208030700684,2.350266933441162,0.2668655514717102,2.3689208030700684,1.0089535649684904,100.89535649684905,0.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-008,toy-test-pos-009,0,1,0.2668655514717102,2.813812255859375,1.4670807123184204,-0.2668655514717102,-2.813812255859375,-1.4670807123184204,0.5287631426369932,52.87631426369932,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-009,toy-test-neg-009,1,0,2.813812255859375,-0.6639038324356079,0.387472540140152,2.813812255859375,-0.6639038324356079,0.387472540140152,0.30231805756496277,30.23180575649628,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-009,toy-test-pos-010,0,1,-0.6639038324356079,2.8106353282928467,1.7122100591659546,0.6639038324356079,-2.8106353282928467,-1.7122100591659546,0.3161355271346551,31.61355271346551,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-010,toy-test-neg-010,1,0,2.8106353282928467,0.4801620543003082,1.5609527826309204,2.8106353282928467,0.4801620543003082,1.5609527826309204,0.46376448097128986,46.376448097128986,0.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-010,toy-test-pos-011,0,1,0.4801620543003082,2.4367263317108154,2.114306688308716,-0.4801620543003082,-2.4367263317108154,-2.114306688308716,0.16478867938283057,16.478867938283056,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-011,toy-test-neg-011,1,0,2.4367263317108154,-1.6372162103652954,1.012303113937378,2.4367263317108154,-1.6372162103652954,1.012303113937378,0.6503575582959643,65.03575582959643,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-011,toy-test-pos-012,0,1,-1.6372162103652954,2.836500644683838,0.0818328857421875,1.6372162103652954,-2.836500644683838,-0.0818328857421875,0.6157447706670736,61.57447706670736,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-012,toy-test-neg-012,1,0,2.836500644683838,-0.3189743161201477,1.7637481689453125,2.836500644683838,-0.3189743161201477,1.7637481689453125,0.6600345466011246,66.00345466011247,1.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-012,toy-test-pos-013,0,1,-0.3189743161201477,2.4389586448669434,1.6598694324493408,0.3189743161201477,-2.4389586448669434,-1.6598694324493408,0.28249026478829237,28.249026478829236,0.0
gpt2-small,kmeans,0,toy_test,toy-test-pos-013,toy-test-neg-013,1,0,2.4389586448669434,-2.5432052612304688,-0.5362182855606079,2.4389586448669434,-2.5432052612304688,-0.5362182855606079,0.40283439354807526,40.28343935480753,0.0
gpt2-small,kmeans,0,toy_test,toy-test-neg-013,toy-test-pos-000,0,1,-2.5432052612304688,1.9727309942245483,-0.9182937741279602,2.5432052612304688,-1.9727309942245483,0.9182937741279602,0.6401828114514018,64.01828114514018,1.0
gpt2-small,kmeans,0,sst,sst-dev-1571,sst-dev-7828,1,0,4.475837707519531,-0.05541229248046875,1.5085372924804688,4.475837707519531,-0.05541229248046875,1.5085372924804688,0.34514749461206895,34.5147494612069,1.0
gpt2-small,kmeans,0,sst,sst-dev-7828,sst-dev-1571,0,1,-0.05541229248046875,4.475837707519531,3.8885421752929688,0.05541229248046875,-4.475837707519531,-3.8885421752929688,0.1296100484913793,12.96100484913793,0.0
gpt2-small,kmeans,0,sst,sst-dev-1499,sst-dev-7873,1,0,4.910881042480469,-0.9233627319335938,0.1414642333984375,4.910881042480469,-0.9233627319335938,0.1414642333984375,0.1825132796133416,18.25132796133416,1.0
gpt2-small,kmeans,0,sst,sst-dev-7873,sst-dev-1499,0,1,-0.9233627319335938,4.910881042480469,3.7461700439453125,0.9233627319335938,-4.910881042480469,-3.7461700439453125,0.1996335846717562,19.96335846717562,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-000,toy-test-neg-000,1,0,1.9727309942245483,0.4060928225517273,1.5414307117462158,1.9727309942245483,0.4060928225517273,1.5414307117462158,0.7246969400612779,72.4696940061278,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-000,toy-test-pos-001,0,1,0.4060928225517273,2.5448334217071533,2.0290207862854004,-0.4060928225517273,-2.5448334217071533,-2.0290207862854004,0.24117587501048224,24.117587501048224,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-001,toy-test-neg-001,1,0,2.5448334217071533,-2.218186855316162,1.1204131841659546,2.5448334217071533,-2.218186855316162,1.1204131841659546,0.7009418069428416,70.09418069428416,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-001,toy-test-pos-002,0,1,-2.218186855316162,2.742598056793213,1.9813950061798096,2.218186855316162,-2.742598056793213,-1.9813950061798096,0.15344407469779459,15.34440746977946,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-002,toy-test-neg-002,1,0,2.742598056793213,-0.58892822265625,1.1470352411270142,2.742598056793213,-0.58892822265625,1.1470352411270142,0.5210715204294091,52.10715204294091,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-002,toy-test-pos-003,0,1,-0.58892822265625,2.9197967052459717,0.5883468389511108,0.58892822265625,-2.9197967052459717,-0.5883468389511108,0.6644721128620293,66.44721128620293,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-003,toy-test-neg-003,1,0,2.9197967052459717,-0.9988128542900085,1.5088913440704346,2.9197967052459717,-0.9988128542900085,1.5088913440704346,0.6399474508140054,63.99474508140054,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-003,toy-test-pos-004,0,1,-0.9988128542900085,2.6732146739959717,0.48028260469436646,0.9988128542900085,-2.6732146739959717,-0.48028260469436646,0.5971992454874696,59.71992454874696,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-004,toy-test-neg-004,1,0,2.6732146739959717,-0.011444091796875,0.9806594848632812,2.6732146739959717,-0.011444091796875,0.9806594848632812,0.3695455039952399,36.95455039952399,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-004,toy-test-pos-005,0,1,-0.011444091796875,3.280438184738159,3.027657985687256,0.011444091796875,-3.280438184738159,-3.027657985687256,0.07678895471224884,7.678895471224883,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-005,toy-test-neg-005,1,0,3.280438184738159,-0.8335037231445312,0.3450866639614105,3.280438184738159,-0.8335037231445312,0.3450866639614105,0.28648688131634875,28.648688131634877,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-005,toy-test-pos-006,0,1,-0.8335037231445312,1.9624038934707642,1.6044082641601562,0.8335037231445312,-1.9624038934707642,-1.6044082641601562,0.1280427247249302,12.804272472493018,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-006,toy-test-neg-006,1,0,1.9624038934707642,-0.3979431092739105,1.2199127674102783,1.9624038934707642,-0.3979431092739105,1.2199127674102783,0.6854313686940533,68.54313686940533,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-006,toy-test-pos-007,0,1,-0.3979431092739105,2.788996934890747,0.3365676999092102,0.3979431092739105,-2.788996934890747,-0.3365676999092102,0.7695247481897179,76.9524748189718,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-007,toy-test-neg-007,1,0,2.788996934890747,0.4975433349609375,2.2245452404022217,2.788996934890747,0.4975433349609375,2.2245452404022217,0.7536709036980651,75.36709036980652,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-007,toy-test-pos-008,0,1,0.4975433349609375,2.350266933441162,1.2044464349746704,-0.4975433349609375,-2.350266933441162,-1.2044464349746704,0.6184519371407584,61.84519371407585,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-008,toy-test-neg-008,1,0,2.350266933441162,0.2668655514717102,2.383453369140625,2.350266933441162,0.2668655514717102,2.383453369140625,1.015928968842332,101.5928968842332,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-008,toy-test-pos-009,0,1,0.2668655514717102,2.813812255859375,1.538966417312622,-0.2668655514717102,-2.813812255859375,-1.538966417312622,0.5005388751757374,50.053887517573735,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-009,toy-test-neg-009,1,0,2.813812255859375,-0.6639038324356079,0.4752151370048523,2.813812255859375,-0.6639038324356079,0.4752151370048523,0.3275480057944969,32.75480057944969,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-009,toy-test-pos-010,0,1,-0.6639038324356079,2.8106353282928467,1.6128982305526733,0.6639038324356079,-2.8106353282928467,-1.6128982305526733,0.34471826113741705,34.471826113741706,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-010,toy-test-neg-010,1,0,2.8106353282928467,0.4801620543003082,1.5636581182479858,2.8106353282928467,0.4801620543003082,1.5636581182479858,0.4649253334244187,46.49253334244187,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-010,toy-test-pos-011,0,1,0.4801620543003082,2.4367263317108154,2.1242263317108154,-0.4801620543003082,-2.4367263317108154,-2.1242263317108154,0.15971874965109276,15.971874965109276,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-011,toy-test-neg-011,1,0,2.4367263317108154,-1.6372162103652954,0.9553604125976562,2.4367263317108154,-1.6372162103652954,0.9553604125976562,0.6363802621628915,63.63802621628914,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-011,toy-test-pos-012,0,1,-1.6372162103652954,2.836500644683838,0.17017364501953125,1.6372162103652954,-2.836500644683838,-0.17017364501953125,0.5959981568022197,59.59981568022197,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-012,toy-test-neg-012,1,0,2.836500644683838,-0.3189743161201477,1.6350555419921875,2.836500644683838,-0.3189743161201477,1.6350555419921875,0.6192506302171596,61.925063021715964,1.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-012,toy-test-pos-013,0,1,-0.3189743161201477,2.4389586448669434,1.7126785516738892,0.3189743161201477,-2.4389586448669434,-1.7126785516738892,0.2633421854217629,26.33421854217629,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-pos-013,toy-test-neg-013,1,0,2.4389586448669434,-2.5432052612304688,-0.637054443359375,2.4389586448669434,-2.5432052612304688,-0.637054443359375,0.38259496351339517,38.259496351339514,0.0
gpt2-small,logistic_regression,0,toy_test,toy-test-neg-013,toy-test-pos-000,0,1,-2.5432052612304688,1.9727309942245483,-0.8761123418807983,2.5432052612304688,-1.9727309942245483,0.8761123418807983,0.6308422384536743,63.084223845367426,1.0
gpt2-small,logistic_regression,0,sst,sst-dev-1571,sst-dev-7828,1,0,4.475837707519531,-0.05541229248046875,1.903350830078125,4.475837707519531,-0.05541229248046875,1.903350830078125,0.43227875808189653,43.22787580818966,1.0
gpt2-small,logistic_regression,0,sst,sst-dev-7828,sst-dev-1571,0,1,-0.05541229248046875,4.475837707519531,3.8036956787109375,0.05541229248046875,-4.475837707519531,-3.8036956787109375,0.14833479256465518,14.833479256465518,0.0
gpt2-small,logistic_regression,0,sst,sst-dev-1499,sst-dev-7873,1,0,4.910881042480469,-0.9233627319335938,0.47531890869140625,4.910881042480469,-0.9233627319335938,0.47531890869140625,0.23973657850206484,23.973657850206486,1.0
gpt2-small,logistic_regression,0,sst,sst-dev-7873,sst-dev-1499,0,1,-0.9233627319335938,4.910881042480469,3.6084365844726562,0.9233627319335938,-4.910881042480469,-3.6084365844726562,0.2232413502705615,22.32413502705615,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-000,toy-test-neg-000,1,0,1.9727309942245483,0.4060928225517273,1.267277479171753,1.9727309942245483,0.4060928225517273,1.267277479171753,0.5497023321603813,54.97023321603814,0.0
gpt2-small,pca,0,toy_test,toy-test-neg-000,toy-test-pos-001,0,1,0.4060928225517273,2.5448334217071533,1.9889907836914062,-0.4060928225517273,-2.5448334217071533,-1.9889907836914062,0.25989249852705165,25.989249852705164,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-001,toy-test-neg-001,1,0,2.5448334217071533,-2.218186855316162,0.3441162109375,2.5448334217071533,-2.218186855316162,0.3441162109375,0.5379576229423471,53.795762294234706,1.0
gpt2-small,pca,0,toy_test,toy-test-neg-001,toy-test-pos-002,0,1,-2.218186855316162,2.742598056793213,2.5188217163085938,2.218186855316162,-2.742598056793213,-2.5188217163085938,0.0451090592414875,4.51090592414875,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-002,toy-test-neg-002,1,0,2.742598056793213,-0.58892822265625,0.3020675778388977,2.742598056793213,-0.58892822265625,0.3020675778388977,0.2674437257155256,26.74437257155256,1.0
gpt2-small,pca,0,toy_test,toy-test-neg-002,toy-test-pos-003,0,1,-0.58892822265625,2.9197967052459717,0.9625350832939148,0.58892822265625,-2.9197967052459717,-0.9625350832939148,0.5578270346550803,55.782703465508035,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-003,toy-test-neg-003,1,0,2.9197967052459717,-0.9988128542900085,1.105657935142517,2.9197967052459717,-0.9988128542900085,1.105657935142517,0.5370452854409219,53.704528544092184,1.0
gpt2-small,pca,0,toy_test,toy-test-neg-003,toy-test-pos-004,0,1,-0.9988128542900085,2.6732146739959717,1.3175048828125,0.9988128542900085,-2.6732146739959717,-1.3175048828125,0.36919924503297136,36.91992450329713,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-004,toy-test-neg-004,1,0,2.6732146739959717,-0.011444091796875,0.820697009563446,2.6732146739959717,-0.011444091796875,0.820697009563446,0.3099615906361079,30.99615906361079,1.0
gpt2-small,pca,0,toy_test,toy-test-neg-004,toy-test-pos-005,0,1,-0.011444091796875,3.280438184738159,2.945504665374756,0.011444091796875,-3.280438184738159,-2.945504665374756,0.10174529075685759,10.174529075685758,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-005,toy-test-neg-005,1,0,3.280438184738159,-0.8335037231445312,0.05199127271771431,3.280438184738159,-0.8335037231445312,0.05199127271771431,0.21524246469439828,21.52424646943983,1.0
gpt2-small,pca,0,toy_test,toy-test-neg-005,toy-test-pos-006,0,1,-0.8335037231445312,1.9624038934707642,1.6608505249023438,0.8335037231445312,-1.9624038934707642,-1.6608505249023438,0.10785526917140369,10.785526917140368,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-006,toy-test-neg-006,1,0,1.9624038934707642,-0.3979431092739105,0.8607269525527954,1.9624038934707642,-0.3979431092739105,0.8607269525527954,0.5332563645782127,53.325636457821275,1.0
gpt2-small,pca,0,toy_test,toy-test-neg-006,toy-test-pos-007,0,1,-0.3979431092739105,2.788996934890747,-0.08443756401538849,0.3979431092739105,-2.788996934890747,0.08443756401538849,0.9016280378940432,90.16280378940432,1.0
gpt2-small,pca,0,toy_test,toy-test-pos-007,toy-test-neg-007,1,0,2.788996934890747,0.4975433349609375,2.3643860816955566,2.788996934890747,0.4975433349609375,2.3643860816955566,0.8146980356887014,81.46980356887013,0.0
gpt2-small,pca,0,toy_test,toy-test-neg-007,toy-test-pos-008,0,1,0.4975433349609375,2.350266933441162,1.934851050376892,-0.4975433349609375,-2.350266933441162,-1.934851050376892,0.22421902727694112,22.421902727694114,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-008,toy-test-neg-008,1,0,2.350266933441162,0.2668655514717102,1.4388046264648438,2.350266933441162,0.2668655514717102,1.4388046264648438,0.5625123824604995,56.25123824604995,0.0
gpt2-small,pca,0,toy_test,toy-test-neg-008,toy-test-pos-009,0,1,0.2668655514717102,2.813812255859375,1.7253265380859375,-0.2668655514717102,-2.813812255859375,-1.7253265380859375,0.4273688632346669,42.73688632346669,0.0
gpt2-small,pca,0,toy_test,toy-test-pos-009,toy-test-neg-009,1,0,2.813812255859375,-0.6639038324356079,-0.0006561279296875,2.813812255859375,-0.6639038324356079,-0.0006561279296875,0.19071358548739104,19.071358548739106,0.0
gpt2-small,pca,0,toy_test,toy-test-neg-009,toy-test-pos-010,0,1,-0.6639038324356079,2.8106353282928467,2.160418748855591,0.6639038324356079,-2.8106353282928467,-2.160418748855591,0.18713750208558153,18.713750208558153,0.0
