dataset,pair_index,clean_id,corrupted_id,clean_label,corrupted_label,clean_text,corrupted_text,clean_text_repr,corrupted_text_repr,clean_utf8_hex,corrupted_utf8_hex,clean_sha256,corrupted_sha256,clean_token_ids,corrupted_token_ids,clean_num_tokens,corrupted_num_tokens,equal_token_length,clean_source_text,corrupted_source_text,binarization_method,pythia_correct
toy_train,12,toy-train-pos-006,toy-train-neg-006,1,0,"I thought this movie was cheerful, I loved it. 
Conclusion: This movie is","I thought this movie was disgusting, I hated it. 
Conclusion: This movie is","'I thought this movie was cheerful, I loved it. \nConclusion: This movie is'","'I thought this movie was disgusting, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320636865657266756c2c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f766965207761732064697367757374696e672c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,8272d47be9ec112c34006582f771691f58c40834398141bff93f7e2d609a988f,c9e96eeaa6206829fefa37abff3321bb342e5155e3990158558c7e4641c7ad32,"[40, 3381, 419, 5700, 572, 70314, 11, 358, 10245, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 53666, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,13,toy-train-neg-006,toy-train-pos-007,0,1,"I thought this movie was disgusting, I hated it. 
Conclusion: This movie is","I thought this movie was decent, I liked it. 
Conclusion: This movie is","'I thought this movie was disgusting, I hated it. \nConclusion: This movie is'","'I thought this movie was decent, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732064697367757374696e672c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320646563656e742c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,c9e96eeaa6206829fefa37abff3321bb342e5155e3990158558c7e4641c7ad32,5243e7a12cc5cd076d43703f2a134bda812b39bf048b7e528eee481b1dd819c4,"[40, 3381, 419, 5700, 572, 53666, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 14977, 11, 358, 14915, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,14,toy-train-pos-007,toy-train-neg-007,1,0,"I thought this movie was decent, I liked it. 
Conclusion: This movie is","I thought this movie was dire, I disliked it. 
Conclusion: This movie is","'I thought this movie was decent, I liked it. \nConclusion: This movie is'","'I thought this movie was dire, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320646563656e742c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320646972652c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,5243e7a12cc5cd076d43703f2a134bda812b39bf048b7e528eee481b1dd819c4,6fd2132706b1c23db5214c587a1f139fad8b6e9386247058ceb483e92abef1f4,"[40, 3381, 419, 5700, 572, 14977, 11, 358, 14915, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 13207, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,15,toy-train-neg-007,toy-train-pos-008,0,1,"I thought this movie was dire, I disliked it. 
Conclusion: This movie is","I thought this movie was delightful, I appreciated it. 
Conclusion: This movie is","'I thought this movie was dire, I disliked it. \nConclusion: This movie is'","'I thought this movie was delightful, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320646972652c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f766965207761732064656c6967687466756c2c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,6fd2132706b1c23db5214c587a1f139fad8b6e9386247058ceb483e92abef1f4,9efbab5d640e17be02b3bcd63b8367e28a43aa5c5a24a016f1547c479b4b4dca,"[40, 3381, 419, 5700, 572, 13207, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 49089, 11, 358, 25808, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,16,toy-train-pos-008,toy-train-neg-008,1,0,"I thought this movie was delightful, I appreciated it. 
Conclusion: This movie is","I thought this movie was dreadful, I hated it. 
Conclusion: This movie is","'I thought this movie was delightful, I appreciated it. \nConclusion: This movie is'","'I thought this movie was dreadful, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732064656c6967687466756c2c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320647265616466756c2c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,9efbab5d640e17be02b3bcd63b8367e28a43aa5c5a24a016f1547c479b4b4dca,ad7d920edcc76df042d20aa5cb85491edc3a3a49905912009f38f57cecefdb2d,"[40, 3381, 419, 5700, 572, 49089, 11, 358, 25808, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 80852, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,17,toy-train-neg-008,toy-train-pos-009,0,1,"I thought this movie was dreadful, I hated it. 
Conclusion: This movie is","I thought this movie was excellent, I admired it. 
Conclusion: This movie is","'I thought this movie was dreadful, I hated it. \nConclusion: This movie is'","'I thought this movie was excellent, I admired it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320647265616466756c2c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320657863656c6c656e742c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,ad7d920edcc76df042d20aa5cb85491edc3a3a49905912009f38f57cecefdb2d,bc5d8bcc510da95b52d2fd4c53c277c8375994d72b2d0cc55e1128f3b8806638,"[40, 3381, 419, 5700, 572, 80852, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 9073, 11, 358, 63647, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,18,toy-train-pos-009,toy-train-neg-009,1,0,"I thought this movie was excellent, I admired it. 
Conclusion: This movie is","I thought this movie was dull, I disliked it. 
Conclusion: This movie is","'I thought this movie was excellent, I admired it. \nConclusion: This movie is'","'I thought this movie was dull, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320657863656c6c656e742c20492061646d697265642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f766965207761732064756c6c2c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,bc5d8bcc510da95b52d2fd4c53c277c8375994d72b2d0cc55e1128f3b8806638,4af8b59eb5ef362e10741675d25cdc6f32feb115b1aba8174a4dbc27d4fb3bdd,"[40, 3381, 419, 5700, 572, 9073, 11, 358, 63647, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 40530, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,19,toy-train-neg-009,toy-train-pos-010,0,1,"I thought this movie was dull, I disliked it. 
Conclusion: This movie is","I thought this movie was exceptional, I enjoyed it. 
Conclusion: This movie is","'I thought this movie was dull, I disliked it. \nConclusion: This movie is'","'I thought this movie was exceptional, I enjoyed it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732064756c6c2c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320657863657074696f6e616c2c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,4af8b59eb5ef362e10741675d25cdc6f32feb115b1aba8174a4dbc27d4fb3bdd,53217e1c5d5cf048fef14bd30e7a464d0dae2a6693d7aead36ae23887a644dde,"[40, 3381, 419, 5700, 572, 40530, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 24364, 11, 358, 14006, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,20,toy-train-pos-010,toy-train-neg-010,1,0,"I thought this movie was exceptional, I enjoyed it. 
Conclusion: This movie is","I thought this movie was frustrating, I hated it. 
Conclusion: This movie is","'I thought this movie was exceptional, I enjoyed it. \nConclusion: This movie is'","'I thought this movie was frustrating, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320657863657074696f6e616c2c204920656e6a6f7965642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f76696520776173206672757374726174696e672c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,53217e1c5d5cf048fef14bd30e7a464d0dae2a6693d7aead36ae23887a644dde,ab046798f422923d941d3e3ab694b84a20148b85eb42b2d31b9e16e11acb7815,"[40, 3381, 419, 5700, 572, 24364, 11, 358, 14006, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 34611, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,21,toy-train-neg-010,toy-train-pos-011,0,1,"I thought this movie was frustrating, I hated it. 
Conclusion: This movie is","I thought this movie was fabulous, I loved it. 
Conclusion: This movie is","'I thought this movie was frustrating, I hated it. \nConclusion: This movie is'","'I thought this movie was fabulous, I loved it. \nConclusion: This movie is'",492074686f756768742074686973206d6f76696520776173206672757374726174696e672c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320666162756c6f75732c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,ab046798f422923d941d3e3ab694b84a20148b85eb42b2d31b9e16e11acb7815,6408008dbe93b0e098b1a12aeeb9b596cebe260c980a9c705d33b0617dd2f37c,"[40, 3381, 419, 5700, 572, 34611, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 34531, 11, 358, 10245, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,22,toy-train-pos-011,toy-train-neg-011,1,0,"I thought this movie was fabulous, I loved it. 
Conclusion: This movie is","I thought this movie was horrific, I disliked it. 
Conclusion: This movie is","'I thought this movie was fabulous, I loved it. \nConclusion: This movie is'","'I thought this movie was horrific, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320666162756c6f75732c2049206c6f7665642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320686f7272696669632c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,6408008dbe93b0e098b1a12aeeb9b596cebe260c980a9c705d33b0617dd2f37c,61f4b857f3891843b8f6f43bb2ce6adcba81e9763edd1c24b4e076ae7c9c2759,"[40, 3381, 419, 5700, 572, 34531, 11, 358, 10245, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 46222, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,23,toy-train-neg-011,toy-train-pos-012,0,1,"I thought this movie was horrific, I disliked it. 
Conclusion: This movie is","I thought this movie was fantastic, I liked it. 
Conclusion: This movie is","'I thought this movie was horrific, I disliked it. \nConclusion: This movie is'","'I thought this movie was fantastic, I liked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320686f7272696669632c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f766965207761732066616e7461737469632c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,61f4b857f3891843b8f6f43bb2ce6adcba81e9763edd1c24b4e076ae7c9c2759,d3ca5c15a227be5110b4605ee1ee1628f4615c77c9b2ef9d6530a039650c7492,"[40, 3381, 419, 5700, 572, 46222, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 14622, 11, 358, 14915, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,24,toy-train-pos-012,toy-train-neg-012,1,0,"I thought this movie was fantastic, I liked it. 
Conclusion: This movie is","I thought this movie was horrible, I hated it. 
Conclusion: This movie is","'I thought this movie was fantastic, I liked it. \nConclusion: This movie is'","'I thought this movie was horrible, I hated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f766965207761732066616e7461737469632c2049206c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320686f727269626c652c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,d3ca5c15a227be5110b4605ee1ee1628f4615c77c9b2ef9d6530a039650c7492,4806ddad7ff95949a593044f618ccd0495dedfa79c09125bd4fc4e31d928f42a,"[40, 3381, 419, 5700, 572, 14622, 11, 358, 14915, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 27102, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,25,toy-train-neg-012,toy-train-pos-013,0,1,"I thought this movie was horrible, I hated it. 
Conclusion: This movie is","I thought this movie was good, I appreciated it. 
Conclusion: This movie is","'I thought this movie was horrible, I hated it. \nConclusion: This movie is'","'I thought this movie was good, I appreciated it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320686f727269626c652c20492068617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320676f6f642c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,4806ddad7ff95949a593044f618ccd0495dedfa79c09125bd4fc4e31d928f42a,0d05777d857d640a0f65014d82166c2b6345a86e771d8fbbae19cfcf896d7487,"[40, 3381, 419, 5700, 572, 27102, 11, 358, 37574, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 1661, 11, 358, 25808, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
toy_train,26,toy-train-pos-013,toy-train-neg-013,1,0,"I thought this movie was good, I appreciated it. 
Conclusion: This movie is","I thought this movie was inadequate, I disliked it. 
Conclusion: This movie is","'I thought this movie was good, I appreciated it. \nConclusion: This movie is'","'I thought this movie was inadequate, I disliked it. \nConclusion: This movie is'",492074686f756768742074686973206d6f7669652077617320676f6f642c20492061707072656369617465642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,492074686f756768742074686973206d6f7669652077617320696e61646571756174652c2049206469736c696b65642069742e200a436f6e636c7573696f6e3a2054686973206d6f766965206973,0d05777d857d640a0f65014d82166c2b6345a86e771d8fbbae19cfcf896d7487,6bdd4a380c865ed34f6c16d02b3c16b49f6e8f46d4bc4a4374f4808e88666b45,"[40, 3381, 419, 5700, 572, 1661, 11, 358, 25808, 432, 13, 715, 43434, 25, 1096, 5700, 374]","[40, 3381, 419, 5700, 572, 45479, 11, 358, 98633, 432, 13, 715, 43434, 25, 1096, 5700, 374]",17,17,True,,,,
