example_id,split,label,binarization_method,pythia_correct,sentiment_score,source_text,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,gpt2_token_ids,gpt2_num_tokens,pythia_raw_num_tokens,pythia_prompt_num_tokens
sst-291,test,1,tigges,True,0.79167,This is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first.,Review Text: This is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first. Review Sentiment:,"""Review Text: This is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first. Review Sentiment:""",52657669657720546578743a2054686973206973207375636820612064617a7a6c696e676c792073656c662d61737375726564206469726563746f7269616c20646562757420746861742069742773206861726420746f206b6e6f77207768617420746f207072616973652066697273742e205265766965772053656e74696d656e743a,0ed2d063d3825e37b8b35996dbe5f0d143dcf88fbc9cc0e7345c5905c9f94b6b,"[19432, 2918, 25, 1096, 374, 1741, 264, 76988, 398, 656, 34815, 3073, 7538, 530, 17306, 429, 432, 594, 2588, 311, 1414, 1128, 311, 28388, 1156, 13, 10294, 23361, 3819, 25]",30,26,33
sst-292,test,1,tigges,True,0.90278,"Parker holds true to Wilde's own vision of a pure comedy with absolutely no meaning, and no desire to be anything but a polished, sophisticated entertainment that is in love with its own cleverness.","Review Text: Parker holds true to Wilde's own vision of a pure comedy with absolutely no meaning, and no desire to be anything but a polished, sophisticated entertainment that is in love with its own cleverness. Review Sentiment:","""Review Text: Parker holds true to Wilde's own vision of a pure comedy with absolutely no meaning, and no desire to be anything but a polished, sophisticated entertainment that is in love with its own cleverness. Review Sentiment:""",52657669657720546578743a205061726b657220686f6c6473207472756520746f2057696c64652773206f776e20766973696f6e206f662061207075726520636f6d6564792077697468206162736f6c7574656c79206e6f206d65616e696e672c20616e64206e6f2064657369726520746f20626520616e797468696e6720627574206120706f6c69736865642c20736f706869737469636174656420656e7465727461696e6d656e74207468617420697320696e206c6f7665207769746820697473206f776e20636c657665726e6573732e205265766965772053656e74696d656e743a,28084cdbff2fdb80a475c1b5baf14f89cb93a573b8c3b44998f94b6485e62955,"[19432, 2918, 25, 28206, 9982, 830, 311, 88923, 594, 1828, 11129, 315, 264, 10526, 22358, 448, 10875, 902, 7290, 11, 323, 902, 12591, 311, 387, 4113, 714, 264, 43361, 11, 26779, 16517, 429, 374, 304, 2948, 448, 1181, 1828, 27699, 2090, 13, 10294, 23361, 3819, 25]",46,42,48
sst-294,test,1,tigges,True,0.52778,"Thankfully, the film, which skirts that rapidly deteriorating line between fantasy and reality... takes a tongue-in-cheek attitude even as it pushes the Croc Hunter agenda.","Review Text: Thankfully, the film, which skirts that rapidly deteriorating line between fantasy and reality... takes a tongue-in-cheek attitude even as it pushes the Croc Hunter agenda. Review Sentiment:","'Review Text: Thankfully, the film, which skirts that rapidly deteriorating line between fantasy and reality... takes a tongue-in-cheek attitude even as it pushes the Croc Hunter agenda. Review Sentiment:'",52657669657720546578743a205468616e6b66756c6c792c207468652066696c6d2c20776869636820736b6972747320746861742072617069646c79206465746572696f726174696e67206c696e65206265747765656e2066616e7461737920616e64207265616c6974792e2e2e2074616b6573206120746f6e6775652d696e2d636865656b206174746974756465206576656e20617320697420707573686573207468652043726f632048756e746572206167656e64612e205265766965772053656e74696d656e743a,7c67c27b802ae4a3e138459166d8cae3157543048260aed3555fa487344dc4aa,"[19432, 2918, 25, 62454, 11, 279, 4531, 11, 892, 76205, 429, 18512, 38336, 1095, 1555, 1948, 18378, 323, 8729, 1112, 4990, 264, 24459, 3419, 36740, 1225, 18915, 1496, 438, 432, 40702, 279, 24592, 66, 23133, 18402, 13, 10294, 23361, 3819, 25]",41,38,45
sst-295,test,1,tigges,True,0.51389,"Ultimately, the message of Trouble Every Day seems to be that all sexual desire disrupts life's stasis.","Review Text: Ultimately, the message of Trouble Every Day seems to be that all sexual desire disrupts life's stasis. Review Sentiment:","""Review Text: Ultimately, the message of Trouble Every Day seems to be that all sexual desire disrupts life's stasis. Review Sentiment:""",52657669657720546578743a20556c74696d6174656c792c20746865206d657373616765206f662054726f75626c6520457665727920446179207365656d7320746f206265207468617420616c6c2073657875616c20646573697265206469737275707473206c6966652773207374617369732e205265766965772053656e74696d656e743a,7b284f27f0c66b6a6cb5db000c0acae118d56fb3ae6c3cf31f3db0e38d4e67d4,"[19432, 2918, 25, 54006, 11, 279, 1943, 315, 80263, 7209, 6059, 4977, 311, 387, 429, 678, 7244, 12591, 23973, 82, 2272, 594, 357, 10718, 13, 10294, 23361, 3819, 25]",29,25,31
sst-296,test,1,tigges,True,0.93056,"If you're like me, a sucker for a good old fashion romance and someone who shamelessly loves to eat, then Mostly Martha offers all the perfect ingredients to more than satisfy your appetite.","Review Text: If you're like me, a sucker for a good old fashion romance and someone who shamelessly loves to eat, then Mostly Martha offers all the perfect ingredients to more than satisfy your appetite. Review Sentiment:","""Review Text: If you're like me, a sucker for a good old fashion romance and someone who shamelessly loves to eat, then Mostly Martha offers all the perfect ingredients to more than satisfy your appetite. Review Sentiment:""",52657669657720546578743a20496620796f75277265206c696b65206d652c2061207375636b657220666f72206120676f6f64206f6c642066617368696f6e20726f6d616e636520616e6420736f6d656f6e652077686f207368616d656c6573736c79206c6f76657320746f206561742c207468656e204d6f73746c79204d6172746861206f666665727320616c6c20746865207065726665637420696e6772656469656e747320746f206d6f7265207468616e207361746973667920796f75722061707065746974652e205265766965772053656e74696d656e743a,d9ea0108187261a4d75321134cbe282ec80839f6d1d8964b50dd7a5114918e12,"[19432, 2918, 25, 1416, 498, 2299, 1075, 752, 11, 264, 93788, 369, 264, 1661, 2310, 11153, 29263, 323, 4325, 879, 20973, 15740, 15803, 311, 8180, 11, 1221, 63185, 50870, 6081, 678, 279, 4727, 13966, 311, 803, 1091, 26553, 697, 37475, 13, 10294, 23361, 3819, 25]",45,42,49
sst-297,test,1,tigges,True,0.86111,"The film has just enough of everything--re-enactments, archival footage, talking-head interviews--and the music is simply sublime.","Review Text: The film has just enough of everything--re-enactments, archival footage, talking-head interviews--and the music is simply sublime. Review Sentiment:","'Review Text: The film has just enough of everything--re-enactments, archival footage, talking-head interviews--and the music is simply sublime. Review Sentiment:'",52657669657720546578743a205468652066696c6d20686173206a75737420656e6f756768206f662065766572797468696e672d2d72652d656e6163746d656e74732c20617263686976616c20666f6f746167652c2074616c6b696e672d6865616420696e74657276696577732d2d616e6420746865206d757369632069732073696d706c79207375626c696d652e205265766965772053656e74696d656e743a,5542bab85925b68b90bdea7f4f9cf3225e07bdaa4abcaaff010df1d3f553eff4,"[19432, 2918, 25, 576, 4531, 702, 1101, 3322, 315, 4297, 313, 265, 20767, 531, 1368, 11, 93947, 21852, 11, 7404, 26390, 19344, 313, 437, 279, 4627, 374, 4936, 70146, 13, 10294, 23361, 3819, 25]",34,32,39
sst-298,test,1,tigges,True,0.70833,"There are a few stabs at absurdist comedy... but mostly the humor is of the sweet, gentle and occasionally cloying kind that has become an Iranian specialty.","Review Text: There are a few stabs at absurdist comedy... but mostly the humor is of the sweet, gentle and occasionally cloying kind that has become an Iranian specialty. Review Sentiment:","'Review Text: There are a few stabs at absurdist comedy... but mostly the humor is of the sweet, gentle and occasionally cloying kind that has become an Iranian specialty. Review Sentiment:'",52657669657720546578743a205468657265206172652061206665772073746162732061742061627375726469737420636f6d6564792e2e2e20627574206d6f73746c79207468652068756d6f72206973206f66207468652073776565742c2067656e746c6520616e64206f63636173696f6e616c6c7920636c6f79696e67206b696e64207468617420686173206265636f6d6520616e204972616e69616e207370656369616c74792e205265766965772053656e74696d656e743a,5f87e4ca00fcc9b205a51ef2c6157d04a3999d6d3d9afb2bf0e7d47fcb3bf128,"[19432, 2918, 25, 2619, 525, 264, 2421, 357, 3435, 518, 3647, 324, 12211, 22358, 1112, 714, 10008, 279, 27385, 374, 315, 279, 10226, 11, 21700, 323, 22930, 272, 1989, 287, 3093, 429, 702, 3635, 458, 27401, 35874, 13, 10294, 23361, 3819, 25]",42,36,43
sst-299,test,1,tigges,True,0.83333,A wonderful character-based comedy.,Review Text: A wonderful character-based comedy. Review Sentiment:,'Review Text: A wonderful character-based comedy. Review Sentiment:',52657669657720546578743a204120776f6e64657266756c206368617261637465722d626173656420636f6d6564792e205265766965772053656e74696d656e743a,374d59c757dd734290c82db45e066850857374f24e4a87770e911bb33bb878da,"[19432, 2918, 25, 362, 11117, 3668, 5980, 22358, 13, 10294, 23361, 3819, 25]",13,8,15
sst-301,test,1,tigges,True,0.84722,An endearingly offbeat romantic comedy with a great meet-cute gimmick.,Review Text: An endearingly offbeat romantic comedy with a great meet-cute gimmick. Review Sentiment:,'Review Text: An endearingly offbeat romantic comedy with a great meet-cute gimmick. Review Sentiment:',52657669657720546578743a20416e20656e64656172696e676c79206f66666265617420726f6d616e74696320636f6d65647920776974682061206772656174206d6565742d637574652067696d6d69636b2e205265766965772053656e74696d656e743a,18662cb85a91704308387dfde651abf2034fd66be04de45e9e5256ccffe840a8,"[19432, 2918, 25, 1527, 835, 682, 11307, 1007, 22227, 23467, 22358, 448, 264, 2244, 3367, 1786, 1070, 74773, 865, 13, 10294, 23361, 3819, 25]",24,20,27
sst-302,test,1,tigges,True,0.875,"The unique tug-of-war with viewer expectations is undeniable, if not a pleasure in its own right.","Review Text: The unique tug-of-war with viewer expectations is undeniable, if not a pleasure in its own right. Review Sentiment:","'Review Text: The unique tug-of-war with viewer expectations is undeniable, if not a pleasure in its own right. Review Sentiment:'",52657669657720546578743a2054686520756e69717565207475672d6f662d776172207769746820766965776572206578706563746174696f6e7320697320756e64656e6961626c652c206966206e6f74206120706c65617375726520696e20697473206f776e2072696768742e205265766965772053656e74696d656e743a,4bce79bb63b2fd6e392433a514870acde5f04825061b3b947b81f897da03ccdd,"[19432, 2918, 25, 576, 4911, 81615, 8668, 47160, 448, 25708, 16665, 374, 80732, 11, 421, 537, 264, 16656, 304, 1181, 1828, 1290, 13, 10294, 23361, 3819, 25]",27,24,31
sst-303,test,1,tigges,True,0.77778,"It uses an old-time formula, it's not terribly original and it's rather messy--but you just have to love the big, dumb, happy movie My Big Fat Greek Wedding.","Review Text: It uses an old-time formula, it's not terribly original and it's rather messy--but you just have to love the big, dumb, happy movie My Big Fat Greek Wedding. Review Sentiment:","""Review Text: It uses an old-time formula, it's not terribly original and it's rather messy--but you just have to love the big, dumb, happy movie My Big Fat Greek Wedding. Review Sentiment:""",52657669657720546578743a204974207573657320616e206f6c642d74696d6520666f726d756c612c2069742773206e6f74207465727269626c79206f726967696e616c20616e64206974277320726174686572206d657373792d2d62757420796f75206a757374206861766520746f206c6f766520746865206269672c2064756d622c206861707079206d6f766965204d79204269672046617420477265656b2057656464696e672e205265766965772053656e74696d656e743a,acf58cfb151263deab617462e9265c169217c75e9ec95672641744580b0a6648,"[19432, 2918, 25, 1084, 5711, 458, 2310, 7246, 14806, 11, 432, 594, 537, 49036, 4024, 323, 432, 594, 4751, 45846, 313, 8088, 498, 1101, 614, 311, 2948, 279, 2409, 11, 29255, 11, 6247, 5700, 3017, 6164, 25348, 17860, 30817, 13, 10294, 23361, 3819, 25]",44,39,46
sst-304,test,1,tigges,True,0.83333,It's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-Soviet Russia.,Review Text: It's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-Soviet Russia. Review Sentiment:,"""Review Text: It's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-Soviet Russia. Review Sentiment:""",52657669657720546578743a204974277320616c6d6f737420696d706f737369626c65206e6f7420746f206265206d6f76656420627920746865206d6f766965277320646570696374696f6e206f662073616372696669636520616e6420697473207374697272696e67206570696c6f67756520696e20706f73742d536f76696574205275737369612e205265766965772053656e74696d656e743a,53527e8c83c443b1293ac1ebdaf4b634b80b84ff5657340ac2c39b926e94e61d,"[19432, 2918, 25, 1084, 594, 4558, 11997, 537, 311, 387, 7726, 553, 279, 5700, 594, 72664, 315, 27136, 323, 1181, 53954, 4155, 90492, 304, 1736, 6222, 859, 3891, 8359, 13, 10294, 23361, 3819, 25]",34,28,35
sst-305,test,1,tigges,True,0.70833,"Who knows what exactly Godard is on about in this film, but his words and images don't have to add up to mesmerize you.","Review Text: Who knows what exactly Godard is on about in this film, but his words and images don't have to add up to mesmerize you. Review Sentiment:","""Review Text: Who knows what exactly Godard is on about in this film, but his words and images don't have to add up to mesmerize you. Review Sentiment:""",52657669657720546578743a2057686f206b6e6f777320776861742065786163746c7920476f64617264206973206f6e2061626f757420696e20746869732066696c6d2c206275742068697320776f72647320616e6420696d6167657320646f6e2774206861766520746f2061646420757020746f206d65736d6572697a6520796f752e205265766965772053656e74696d656e743a,d8454ed26cdf9c7054278ed4bc9f29ccf4c0a4b0e1f0933c725798e46689e3bd,"[19432, 2918, 25, 10479, 8788, 1128, 6896, 4264, 567, 374, 389, 911, 304, 419, 4531, 11, 714, 806, 4244, 323, 5335, 1513, 944, 614, 311, 912, 705, 311, 83361, 551, 498, 13, 10294, 23361, 3819, 25]",36,31,38
sst-306,test,1,tigges,True,0.61111,"The tone is balanced, reflective and reasonable.","Review Text: The tone is balanced, reflective and reasonable. Review Sentiment:","'Review Text: The tone is balanced, reflective and reasonable. Review Sentiment:'",52657669657720546578743a2054686520746f6e652069732062616c616e6365642c207265666c65637469766520616e6420726561736f6e61626c652e205265766965772053656e74696d656e743a,5ffb402b5e30178898efbd9fbdbc6d52f5453cc4b0bcff9a4200dcea614e7707,"[19432, 2918, 25, 576, 16232, 374, 23831, 11, 51728, 323, 13276, 13, 10294, 23361, 3819, 25]",16,10,17
sst-307,test,1,tigges,True,0.81944,"The principals in this cast are all fine, but Bishop and Stevenson are standouts.","Review Text: The principals in this cast are all fine, but Bishop and Stevenson are standouts. Review Sentiment:","'Review Text: The principals in this cast are all fine, but Bishop and Stevenson are standouts. Review Sentiment:'",52657669657720546578743a20546865207072696e636970616c7320696e207468697320636173742061726520616c6c2066696e652c2062757420426973686f7020616e642053746576656e736f6e20617265207374616e646f7574732e205265766965772053656e74696d656e743a,74cde45f3a6e3092282114d2a45ef822c84ecf8998ff36917d1897af2b583c44,"[19432, 2918, 25, 576, 81039, 304, 419, 6311, 525, 678, 6915, 11, 714, 33242, 323, 81948, 525, 2498, 11672, 13, 10294, 23361, 3819, 25]",24,19,26
sst-308,test,1,tigges,True,0.875,"It could change America, not only because it is full of necessary discussion points, but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment.","Review Text: It could change America, not only because it is full of necessary discussion points, but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment. Review Sentiment:","'Review Text: It could change America, not only because it is full of necessary discussion points, but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment. Review Sentiment:'",52657669657720546578743a20497420636f756c64206368616e676520416d65726963612c206e6f74206f6e6c7920626563617573652069742069732066756c6c206f66206e65636573736172792064697363757373696f6e20706f696e74732c20627574206265636175736520697420697320736f2061636365737369626c652074686174206974206d616b657320636f6d706c657820706f6c697469637320756e6465727374616e6461626c6520746f2076696577657273206c6f6f6b696e6720666f72206e6f7468696e672062757420656e6572676574696320656e7465727461696e6d656e742e205265766965772053656e74696d656e743a,63786b37c2b3a53cbd5325ff4794a883c6b16cacf1735714fe4034982e56f2a2,"[19432, 2918, 25, 1084, 1410, 2297, 5159, 11, 537, 1172, 1576, 432, 374, 2480, 315, 5871, 10219, 3501, 11, 714, 1576, 432, 374, 773, 15614, 429, 432, 3643, 6351, 11500, 48739, 311, 21762, 3330, 369, 4302, 714, 44855, 16517, 13, 10294, 23361, 3819, 25]",44,38,45
sst-309,test,1,tigges,True,0.73611,What's most striking about this largely celebratory film... is the sense of isolation that permeates these bastions of individuality in an Ikea world.,Review Text: What's most striking about this largely celebratory film... is the sense of isolation that permeates these bastions of individuality in an Ikea world. Review Sentiment:,"""Review Text: What's most striking about this largely celebratory film... is the sense of isolation that permeates these bastions of individuality in an Ikea world. Review Sentiment:""",52657669657720546578743a20576861742773206d6f737420737472696b696e672061626f75742074686973206c617267656c792063656c65627261746f72792066696c6d2e2e2e206973207468652073656e7365206f662069736f6c6174696f6e2074686174207065726d65617465732074686573652062617374696f6e73206f6620696e646976696475616c69747920696e20616e20496b656120776f726c642e205265766965772053656e74696d656e743a,8dbf21f957ebe6569b5129b685a9aef7c0b9b3675c60acfea22ed90b1dd3f00f,"[19432, 2918, 25, 3555, 594, 1429, 21239, 911, 419, 13771, 7345, 5269, 4531, 1112, 374, 279, 5530, 315, 30298, 429, 54324, 973, 1493, 31977, 908, 315, 3842, 487, 304, 458, 74439, 1879, 13, 10294, 23361, 3819, 25]",37,33,40
sst-310,test,1,tigges,True,0.86111,"... if you're in a mind set for goofy comedy, the troopers will entertain with their gross outs, bawdy comedy and head games.","Review Text: ... if you're in a mind set for goofy comedy, the troopers will entertain with their gross outs, bawdy comedy and head games. Review Sentiment:","""Review Text: ... if you're in a mind set for goofy comedy, the troopers will entertain with their gross outs, bawdy comedy and head games. Review Sentiment:""",52657669657720546578743a202e2e2e20696620796f7527726520696e2061206d696e642073657420666f7220676f6f667920636f6d6564792c207468652074726f6f706572732077696c6c20656e7465727461696e20776974682074686569722067726f7373206f7574732c20626177647920636f6d65647920616e6420686561642067616d65732e205265766965772053656e74696d656e743a,bcd51310546e8564df19c5d16dc1457bf457ec73b0641b14697f7b60bc53ddbd,"[19432, 2918, 25, 2503, 421, 498, 2299, 304, 264, 3971, 738, 369, 99094, 22358, 11, 279, 8185, 51087, 686, 45176, 448, 862, 19952, 22806, 11, 293, 672, 10258, 22358, 323, 1968, 3868, 13, 10294, 23361, 3819, 25]",37,33,40
sst-311,test,1,tigges,True,0.84722,"Somewhat blurred, but Kinnear's performance is razor sharp.","Review Text: Somewhat blurred, but Kinnear's performance is razor sharp. Review Sentiment:","""Review Text: Somewhat blurred, but Kinnear's performance is razor sharp. Review Sentiment:""",52657669657720546578743a20536f6d657768617420626c75727265642c20627574204b696e6e656172277320706572666f726d616e63652069732072617a6f722073686172702e205265766965772053656e74696d656e743a,0cf0941845dd81ea3dc8dfea0774bd15da77555fadd047f8ad2286aafde15808,"[19432, 2918, 25, 17564, 80475, 72400, 11, 714, 730, 6130, 682, 594, 5068, 374, 59130, 17232, 13, 10294, 23361, 3819, 25]",21,14,21
sst-312,test,1,tigges,True,0.65278,"As a director, Mr. Ratliff wisely rejects the temptation to make fun of his subjects.","Review Text: As a director, Mr. Ratliff wisely rejects the temptation to make fun of his subjects. Review Sentiment:","'Review Text: As a director, Mr. Ratliff wisely rejects the temptation to make fun of his subjects. Review Sentiment:'",52657669657720546578743a2041732061206469726563746f722c204d722e205261746c69666620776973656c792072656a65637473207468652074656d70746174696f6e20746f206d616b652066756e206f6620686973207375626a656374732e205265766965772053656e74696d656e743a,58ee335c8fa9557a4232afe1877330ce7a2c1a93639fb53b74ffec6ac502a52c,"[19432, 2918, 25, 1634, 264, 7538, 11, 4392, 13, 40577, 75, 3092, 65613, 59415, 279, 61361, 311, 1281, 2464, 315, 806, 14878, 13, 10294, 23361, 3819, 25]",27,21,28
sst-314,test,1,tigges,True,0.75,"Intriguing and beautiful film, but those of you who read the book are likely to be disappointed.","Review Text: Intriguing and beautiful film, but those of you who read the book are likely to be disappointed. Review Sentiment:","'Review Text: Intriguing and beautiful film, but those of you who read the book are likely to be disappointed. Review Sentiment:'",52657669657720546578743a20496e7472696775696e6720616e642062656175746966756c2066696c6d2c206275742074686f7365206f6620796f752077686f20726561642074686520626f6f6b20617265206c696b656c7920746f206265206469736170706f696e7465642e205265766965772053656e74696d656e743a,99d1722857ca2297374d4a9f025fad94f67c20d388d6c341ab0c47ea0cc3d23d,"[19432, 2918, 25, 60794, 343, 7471, 323, 6233, 4531, 11, 714, 1846, 315, 498, 879, 1349, 279, 2311, 525, 4363, 311, 387, 24402, 13, 10294, 23361, 3819, 25]",28,22,29
sst-315,test,1,tigges,True,0.73611,The New Guy does have a heart.,Review Text: The New Guy does have a heart. Review Sentiment:,'Review Text: The New Guy does have a heart. Review Sentiment:',52657669657720546578743a20546865204e65772047757920646f6573206861766520612068656172742e205265766965772053656e74696d656e743a,b3a133e03d8afef574b4fb69de8e3ad7e96f0eaf2f53f359dd10cda699cc8fd4,"[19432, 2918, 25, 576, 1532, 25273, 1558, 614, 264, 4746, 13, 10294, 23361, 3819, 25]",15,9,16
sst-317,test,1,tigges,True,0.84722,A savvy exploration of paranoia and insecurity in America's culture of fear.,Review Text: A savvy exploration of paranoia and insecurity in America's culture of fear. Review Sentiment:,"""Review Text: A savvy exploration of paranoia and insecurity in America's culture of fear. Review Sentiment:""",52657669657720546578743a2041207361767679206578706c6f726174696f6e206f6620706172616e6f696120616e6420696e736563757269747920696e20416d657269636127732063756c74757265206f6620666561722e205265766965772053656e74696d656e743a,830dee7021c29a57ea9c702f136e12ef92448cb88cf8c9b38c4e5b68a4b51216,"[19432, 2918, 25, 362, 63728, 26403, 315, 82444, 323, 73835, 304, 5159, 594, 7674, 315, 8679, 13, 10294, 23361, 3819, 25]",21,18,25
sst-318,test,1,tigges,True,0.75,"Legendary Irish writer Brendan Behan's memoir, Borstal Boy, has been given a loving screen transferral.","Review Text: Legendary Irish writer Brendan Behan's memoir, Borstal Boy, has been given a loving screen transferral. Review Sentiment:","""Review Text: Legendary Irish writer Brendan Behan's memoir, Borstal Boy, has been given a loving screen transferral. Review Sentiment:""",52657669657720546578743a204c6567656e6461727920497269736820777269746572204272656e64616e20426568616e2773206d656d6f69722c20426f727374616c20426f792c20686173206265656e20676976656e2061206c6f76696e672073637265656e207472616e7366657272616c2e205265766965772053656e74696d656e743a,4e9f45384930d4e496f43dec496a44b97bbcf13b218158ae34fb5da0e1d8f4e5,"[19432, 2918, 25, 59089, 17623, 6916, 55843, 14612, 276, 594, 50242, 11, 22918, 267, 278, 16180, 11, 702, 1012, 2661, 264, 21258, 4171, 19839, 28178, 13, 10294, 23361, 3819, 25]",30,27,33
sst-319,test,1,tigges,True,0.81944,"The film's greatest asset is how much it's not just another connect-the-dots, spy-on-the-run picture.","Review Text: The film's greatest asset is how much it's not just another connect-the-dots, spy-on-the-run picture. Review Sentiment:","""Review Text: The film's greatest asset is how much it's not just another connect-the-dots, spy-on-the-run picture. Review Sentiment:""",52657669657720546578743a205468652066696c6d277320677265617465737420617373657420697320686f77206d7563682069742773206e6f74206a75737420616e6f7468657220636f6e6e6563742d7468652d646f74732c207370792d6f6e2d7468652d72756e20706963747572652e205265766965772053656e74696d656e743a,e7606385adac160902c94ff13a79f55a532cc9a0582bd16a73039bc509f1c664,"[19432, 2918, 25, 576, 4531, 594, 12196, 9329, 374, 1246, 1753, 432, 594, 537, 1101, 2441, 4564, 10603, 1737, 2412, 11, 21236, 10326, 10603, 22973, 6802, 13, 10294, 23361, 3819, 25]",31,29,36
sst-320,test,1,tigges,True,0.90278,This clever caper movie has twists worthy of David Mamet and is enormous fun for thinking audiences.,Review Text: This clever caper movie has twists worthy of David Mamet and is enormous fun for thinking audiences. Review Sentiment:,'Review Text: This clever caper movie has twists worthy of David Mamet and is enormous fun for thinking audiences. Review Sentiment:',52657669657720546578743a205468697320636c65766572206361706572206d6f766965206861732074776973747320776f72746879206f66204461766964204d616d657420616e6420697320656e6f726d6f75732066756e20666f72207468696e6b696e672061756469656e6365732e205265766965772053656e74696d656e743a,abf475af9a0e538aa349c3686c0cdaf016e991c8fdd25cbfdae3c4d456b6fb2d,"[19432, 2918, 25, 1096, 27699, 2062, 261, 5700, 702, 61890, 27290, 315, 6798, 47769, 295, 323, 374, 22399, 2464, 369, 7274, 29894, 13, 10294, 23361, 3819, 25]",27,21,28
sst-321,test,1,tigges,True,0.81944,It's one of the saddest films I have ever seen that still manages to be uplifting but not overly sentimental.,Review Text: It's one of the saddest films I have ever seen that still manages to be uplifting but not overly sentimental. Review Sentiment:,"""Review Text: It's one of the saddest films I have ever seen that still manages to be uplifting but not overly sentimental. Review Sentiment:""",52657669657720546578743a2049742773206f6e65206f662074686520736164646573742066696c6d73204920686176652065766572207365656e2074686174207374696c6c206d616e6167657320746f2062652075706c696674696e6720627574206e6f74206f7665726c792073656e74696d656e74616c2e205265766965772053656e74696d656e743a,282072441b4b3ec88c6553fbfd82e506921f05778f08099391a4281889886594,"[19432, 2918, 25, 1084, 594, 825, 315, 279, 12421, 4979, 12351, 358, 614, 3512, 3884, 429, 2058, 28872, 311, 387, 94509, 714, 537, 38432, 91938, 13, 10294, 23361, 3819, 25]",30,26,33
sst-322,test,1,tigges,True,0.94444,"Morton is, as usual, brilliant.","Review Text: Morton is, as usual, brilliant. Review Sentiment:","'Review Text: Morton is, as usual, brilliant. Review Sentiment:'",52657669657720546578743a204d6f72746f6e2069732c20617320757375616c2c206272696c6c69616e742e205265766965772053656e74696d656e743a,a3c757cb602f588a9a69a9f32279ee05d7c3b098e5585ce7e34a49dea4a493c3,"[19432, 2918, 25, 71936, 374, 11, 438, 13475, 11, 19752, 13, 10294, 23361, 3819, 25]",15,10,16
sst-323,test,1,tigges,True,0.80556,"Even with all those rough edges safely sanded down, the American Insomnia is still pretty darned good.","Review Text: Even with all those rough edges safely sanded down, the American Insomnia is still pretty darned good. Review Sentiment:","'Review Text: Even with all those rough edges safely sanded down, the American Insomnia is still pretty darned good. Review Sentiment:'",52657669657720546578743a204576656e207769746820616c6c2074686f736520726f75676820656467657320736166656c792073616e64656420646f776e2c2074686520416d65726963616e20496e736f6d6e6961206973207374696c6c20707265747479206461726e656420676f6f642e205265766965772053656e74696d656e743a,a0876894eb76a66e4208fedd8be62c51c191b1fa87c4bd0a2dcb18722f6a8bf1,"[19432, 2918, 25, 7418, 448, 678, 1846, 11165, 12822, 21000, 274, 6465, 1495, 11, 279, 3693, 9726, 49305, 374, 2058, 5020, 73677, 291, 1661, 13, 10294, 23361, 3819, 25]",29,24,31
sst-324,test,1,tigges,True,0.69444,"I don't know precisely what to make of Steven Soderbergh's Full Frontal, though that didn't stop me from enjoying much of it.","Review Text: I don't know precisely what to make of Steven Soderbergh's Full Frontal, though that didn't stop me from enjoying much of it. Review Sentiment:","""Review Text: I don't know precisely what to make of Steven Soderbergh's Full Frontal, though that didn't stop me from enjoying much of it. Review Sentiment:""",52657669657720546578743a204920646f6e2774206b6e6f7720707265636973656c79207768617420746f206d616b65206f662053746576656e20536f646572626572676827732046756c6c2046726f6e74616c2c2074686f7567682074686174206469646e27742073746f70206d652066726f6d20656e6a6f79696e67206d756368206f662069742e205265766965772053656e74696d656e743a,983ef333b40ddf404cf9ce4b6718b487567b8d51aec19382b864f5115704092f,"[19432, 2918, 25, 358, 1513, 944, 1414, 23638, 1128, 311, 1281, 315, 23644, 328, 4316, 652, 866, 594, 8627, 14902, 278, 11, 3498, 429, 3207, 944, 2936, 752, 504, 21413, 1753, 315, 432, 13, 10294, 23361, 3819, 25]",38,32,39
sst-325,test,1,tigges,True,0.66667,The tug of war that ensues is as much a snapshot of modern China in microcosm as it is a crash course in movie mythology.,Review Text: The tug of war that ensues is as much a snapshot of modern China in microcosm as it is a crash course in movie mythology. Review Sentiment:,'Review Text: The tug of war that ensues is as much a snapshot of modern China in microcosm as it is a crash course in movie mythology. Review Sentiment:',52657669657720546578743a2054686520747567206f6620776172207468617420656e73756573206973206173206d756368206120736e617073686f74206f66206d6f6465726e204368696e6120696e206d6963726f636f736d206173206974206973206120637261736820636f7572736520696e206d6f766965206d7974686f6c6f67792e205265766965772053656e74696d656e743a,82db06a2c101ad7eebc901a86e7390101b33c50b6f0338748360f25d8910611f,"[19432, 2918, 25, 576, 81615, 315, 4116, 429, 4572, 1137, 374, 438, 1753, 264, 16295, 315, 6481, 5616, 304, 8003, 9407, 76, 438, 432, 374, 264, 9920, 3308, 304, 5700, 58392, 13, 10294, 23361, 3819, 25]",36,30,37
